44.30,25.25,1.02,2.09,2.21,3.25,4.00,0.60,1.85,1.10
31.89,26.07,0.93,2.00,2.05,3.14,4.00,0.60,1.85,1.60
185.05,16.26,1.68,3.23,2.98,4.93,4.00,1.10,0.85,0.10
29.97,15.94,1.02,2.63,2.24,4.32,4.00,1.10,0.85,0.60
18.70,17.39,0.85,2.44,1.96,4.14,4.00,1.10,0.85,1.10
14.50,18.81,0.74,2.36,1.78,4.05,4.00,1.10,0.85,1.60
240.59,15.15,1.68,2.93,2.98,4.27,4.00,1.10,1.35,0.10
33.31,13.30,1.05,2.32,2.34,3.66,4.00,1.10,1.35,0.60
19.92,14.13,0.88,2.12,2.03,3.47,4.00,1.10,1.35,1.10
15.16,15.12,0.77,2.03,1.85,3.37,4.00,1.10,1.35,1.60
296.24,14.79,1.65,2.75,2.94,3.90,4.00,1.10,1.85,0.10
37.17,11.97,1.13,2.15,2.44,3.31,4.00,1.10,1.85,0.60
21.25,12.37,0.91,1.96,2.14,3.11,4.00,1.10,1.85,1.10
15.84,13.09,0.80,1.85,1.93,3.00,4.00,1.10,1.85,1.60
105.45,9.69,1.69,3.24,3.12,4.94,4.00,1.60,0.85,0.10
16.61,9.28,0.96,2.51,2.27,4.21,4.00,1.60,0.85,0.60
11.05,10.58,0.75,2.33,1.91,4.03,4.00,1.60,0.85,1.10
9.00,11.81,0.63,2.23,1.71,3.94,4.00,1.60,0.85,1.60
154.54,9.83,1.73,2.96,3.03,4.30,4.00,1.60,1.35,0.10
18.73,7.79,1.04,2.24,2.40,3.58,4.00,1.60,1.35,0.60
11.75,8.57,0.77,2.01,2.01,3.37,4.00,1.60,1.35,1.10
9.38,9.46,0.66,1.92,1.79,3.26,4.00,1.60,1.35,1.60
209.00,10.23,1.70,2.78,2.94,3.93,4.00,1.60,1.85,0.10
21.34,7.10,1.09,2.10,2.59,3.25,4.00,1.60,1.85,0.60
12.55,7.49,0.79,1.86,2.17,3.02,4.00,1.60,1.85,1.10
9.79,8.16,0.70,1.75,1.88,2.90,4.00,1.60,1.85,1.60
68.20,6.48,1.79,3.30,3.32,5.01,4.00,2.10,0.85,0.10
10.06,5.93,0.85,2.41,2.31,4.10,4.00,2.10,0.85,0.60
7.28,7.11,0.66,2.21,1.89,3.92,4.00,2.10,0.85,1.10
6.25,8.20,0.54,2.14,1.65,3.84,4.00,2.10,0.85,1.60
116.06,7.34,1.78,3.03,3.10,4.38,4.00,2.10,1.35,0.10
11.51,4.98,0.93,2.15,2.56,3.50,4.00,2.10,1.35,0.60
7.69,5.72,0.68,1.92,2.02,3.27,4.00,2.10,1.35,1.10
6.46,6.53,0.58,1.82,1.76,3.17,4.00,2.10,1.35,1.60
170.53,8.14,1.77,2.83,2.94,3.99,4.00,2.10,1.85,0.10
8.21,4.98,0.77,1.78,2.28,2.93,4.00,2.10,1.85,1.10
6.70,5.60,0.62,1.65,1.88,2.81,4.00,2.10,1.85,1.60
49.77,4.81,1.93,3.45,3.54,5.14,4.00,2.60,0.85,0.10
6.58,4.00,0.79,2.27,2.43,3.98,4.00,2.60,0.85,0.60
5.18,5.08,0.56,2.10,1.88,3.81,4.00,2.60,0.85,1.10
4.67,6.06,0.49,2.04,1.61,3.74,4.00,2.60,0.85,1.60
99.83,6.17,1.87,3.15,3.16,4.50,4.00,2.60,1.35,0.10
5.40,4.05,0.58,1.81,2.09,3.17,4.00,2.60,1.35,1.10
4.78,4.79,0.52,1.72,1.72,3.07,4.00,2.60,1.35,1.60
157.67,7.22,1.82,2.92,2.92,4.07,4.00,2.60,1.85,0.10
4.91,4.08,0.49,1.55,1.93,2.72,4.00,2.60,1.85,1.60
42.98,4.09,2.10,3.65,3.72,5.36,4.00,3.10,0.85,0.10
4.52,2.81,0.72,2.12,2.60,3.83,4.00,3.10,0.85,0.60
3.94,3.80,0.41,1.99,1.86,3.69,4.00,3.10,0.85,1.10
3.74,4.67,0.35,1.94,1.58,3.65,4.00,3.10,0.85,1.60
99.38,5.82,2.02,3.29,3.17,4.63,4.00,3.10,1.35,0.10
4.05,2.99,0.52,1.71,2.19,3.06,4.00,3.10,1.35,1.10
3.79,3.67,0.38,1.63,1.72,2.98,4.00,3.10,1.35,1.60
160.31,6.95,1.88,2.99,2.89,4.16,4.00,3.10,1.85,0.10
47.28,4.19,2.38,3.92,3.76,5.63,4.00,3.60,0.85,0.10
3.24,2.96,0.32,1.85,1.85,3.56,4.00,3.60,0.85,1.10
